,make_source,make_target,match_type,confirmed
3707,Medivators Inc,Medivators,first_1_words,TRUE
3708,Medivators Inc.,Medivators,first_1_words,TRUE
3709,Medivators Processing Sys,Medivators,first_1_words,TRUE
3710,Medline Industries,Medline,first_1_words,TRUE
3711,Medline Industries Inc,Medline,first_1_words,TRUE
3712,"Medline Industries, Inc.",Medline,first_1_words,TRUE
3713,Medline Systems Inc,Medline,first_1_words,TRUE
3716,Medrad Corp,Medrad,first_1_words,TRUE
3717,Medrad Inc.,Medrad,first_1_words,TRUE
3720,Medstone International,Medstone,first_1_words,TRUE
3722,Medtec Inc.,MedTec,first_1_words,TRUE
3725,Medtronic - Covidien,Medtronic,first_1_words,TRUE
3726,Medtronic Advanced Energy,Medtronic,first_1_words,TRUE
3727,Medtronic Advanced Energy LLC,Medtronic,first_1_words,TRUE
3728,Medtronic Cardiac Rhythm and Heart Failure Management Div Medtronic Inc,Medtronic,first_1_words,TRUE
3729,Medtronic Inc,Medtronic,first_1_words,TRUE
3730,Medtronic Minimally Invasive Therapies Group (MITG),Medtronic,first_1_words,TRUE
3731,Medtronic Surgical Technologies Div Medtronic Inc,Medtronic,first_1_words,TRUE
3732,"Medtronic USA, Inc.",Medtronic,first_1_words,TRUE
3733,"Medtronic, Inc",Medtronic,first_1_words,TRUE
3734,"Medtronic, Inc.",Medtronic,first_1_words,TRUE
3736,Medx Health Corp.,MEDX,first_1_words,TRUE
3737,MegaDyne Medical Products Inc,Megadyne,first_1_words,TRUE
3738,Megadyne Medical Products,Megadyne,first_1_words,TRUE
3745,Mentor International Corp,Mentor,first_1_words,TRUE
3746,Mentor Worldwide LLC,Mentor,first_1_words,TRUE
3751,Merge Healthcare,Merge Healtcare,first_1_words,TRUE
3752,Merge Technologies Inc,Merge Healtcare,first_1_words,TRUE
3753,Meriam,Meriam Instrument,first_1_words,TRUE
3754,Meriam Instruments,Meriam Instrument,first_1_words,TRUE
3761,Mesa Laboratories Inc,Mesa Labs,first_1_words,TRUE
3762,Mesa Laboratories Inc.,Mesa Labs,first_1_words,TRUE
3767,Metron MedicaL,Metron,first_1_words,TRUE
3768,Metron Medical Products,Metron,first_1_words,TRUE
3769,Metron US Inc,Metron,first_1_words,TRUE
3784,MicroAire Surgical Instruments,MicroAire,first_1_words,TRUE
3785,MicroPace,Micropace EP Inc.,first_1_words,TRUE
3786,Microaire Surgical Instruments,MicroAire,first_1_words,TRUE
3790,Microm International,Microm,first_1_words,TRUE
3792,Micromedical Devices Inc (MDI),"Micromedical Technologies, Inc.",first_1_words,TRUE
3797,Micropace,Micropace EP Inc.,first_1_words,TRUE
3801,"Microtek Medical, Inc.",Microtek,first_1_words,TRUE
3805,Midland Manufacturing Co,Midland,first_1_words,TRUE
3806,Midland Manufacturing Co.,Midland,first_1_words,TRUE
3807,Midland Mfg Co Inc,Midland,first_1_words,TRUE
3808,Midland Mfg. ,Midland,first_1_words,TRUE
3810,Midmark Corp,Midmark Diagnostics Group,first_1_words,TRUE
3811,Midmark Corp.,Midmark Diagnostics Group,first_1_words,TRUE
3813,Midwest Dental Products Corp D,Midwest,first_1_words,TRUE
3815,Miles Inc,Miles Scientific,first_1_words,TRUE
3819,Millennium Medical Products,Millennium Dental Technologies,first_1_words,TRUE
3825,Mindray / Datascope,Mindray,first_1_words,TRUE
3826,Mindray / Zonare,Mindray,first_1_words,TRUE
3827,Mindray DS USA Inc.,Mindray,first_1_words,TRUE
3828,Mindray North America,Mindray,first_1_words,TRUE
3829,Mindray North America A Mindray Global Co,Mindray,first_1_words,TRUE
3830,"Mindray USA, Inc.",Mindray,first_1_words,TRUE
3836,Minntech,Minntech Corporation,first_1_words,TRUE
3840,Minuteman UPS,Minuteman Power Technologies,first_1_words,TRUE
3846,Misonix Inc.,Misonix,first_1_words,TRUE
3852,Mitsubishi,Mitsubishi Electric,first_1_words,TRUE
3854,Mizuho,Mizuho OSI,first_1_words,TRUE
3864,Moeller-Wedel,Moeller,first_1_words,TRUE
3868,Monarch  Instruments,Monarch,first_1_words,TRUE
3869,Monarch Hydraulics Inc,Monarch,first_1_words,TRUE
3870,Monarch Instrument,Monarch,first_1_words,TRUE
3871,Monark,Monark Exercise,first_1_words,TRUE
3881,Mopec Inc.,Mopec,first_1_words,TRUE
3888,Mortara Instruments,Mortara Instrument,first_1_words,TRUE
3897,Multitech Systems,MultiTech,first_1_words,TRUE
3906,NAPCO SCIENTIFIC CO,NAPCO,first_1_words,TRUE
3907,NAPCO Scientific Co,NAPCO,first_1_words,TRUE
3911,NAUTILUS INC,Nautilus Medical,first_1_words,TRUE
3912,NAUTILUS SURGICAL INC,Nautilus Medical,first_1_words,TRUE
3924,NELLCOR PURITAN BENNETT INC,Nellcor,first_1_words,TRUE
3926,NESLAB INSTRUMENTS INC,NESLAB,first_1_words,TRUE
3936,NICOLET - VIASYS,Nicolet Vascular,first_1_words,TRUE
3937,NICOLET INSTRUMENT CORP,Nicolet Vascular,first_1_words,TRUE
3938,NICOLET INSTRUMENTS CORP,Nicolet Vascular,first_1_words,TRUE
3941,NIKON INC.,Nikon,first_1_words,TRUE
3942,NIKON INSTRUMENTS INC,Nikon,first_1_words,TRUE
3952,NORTHLAND CORPORATION,Northland,first_1_words,TRUE
3963,NUCLEAR ASSOC A SYNCOR RADIATION MANAGEMENT CO,Nuclear Associates,first_1_words,TRUE
3964,NUCLETRON CORP A DELFT INSTRUMENTS CO,Nucletron,first_1_words,TRUE
3965,NUSTEP INC,NuStep,first_1_words,TRUE
3966,"NUSTEP, INC.",NuStep,first_1_words,TRUE
3968,NXStage Medical,NxStage,first_1_words,TRUE
3974,Nanosonics Inc,Nanosonics,first_1_words,TRUE
3975,Nanosonics Inc.,Nanosonics,first_1_words,TRUE
3976,"Nanosonics, Inc",Nanosonics,first_1_words,TRUE
3978,Nanosphere Inc,Nanosphere,first_1_words,TRUE
3980,Napco Products,NAPCO,first_1_words,TRUE
3983,Narco-Air Shields,Narco Scientific,first_1_words,TRUE
3997,Natus Medical,Natus,first_1_words,TRUE
3998,Natus Medical Inc,Natus,first_1_words,TRUE
3999,Natus Medical Inc.,Natus,first_1_words,TRUE
4000,Natus Neuro,Natus,first_1_words,TRUE
4001,Natus Neurology,Natus,first_1_words,TRUE
4002,Natus Neurology Inc,Natus,first_1_words,TRUE
4003,Nautilus Fitness,Nautilus Medical,first_1_words,TRUE
4004,Nautilus Health & Fitness,Nautilus Medical,first_1_words,TRUE
4005,"Nautilus, Inc.",Nautilus Medical,first_1_words,TRUE
4008,Nellcor - Covidien,Nellcor,first_1_words,TRUE
4009,Nellcor / Puritan Bennett,Nellcor,first_1_words,TRUE
4010,Nellcor Inc,Nellcor,first_1_words,TRUE
4011,Nellcor Puritan Bennett LLC,Nellcor,first_1_words,TRUE
4012,Nellcor/Puritan Bennett,Nellcor,first_1_words,TRUE
4013,Nemoto North America,Nemoto,first_1_words,TRUE
4015,NeoMedix Corp,Neomedix Systems,first_1_words,TRUE
4016,NeoMedix Corp.,Neomedix Systems,first_1_words,TRUE
4018,Neoprobe Corp,Neoprobe,first_1_words,TRUE
4019,Neoprobe Corporation,Neoprobe,first_1_words,TRUE
4025,Netgear Corp,NETGEAR,first_1_words,TRUE
4027,"NeurOptics, Inc.",NeurOptics,first_1_words,TRUE
4030,NeuroCare Group,NeuroCare,first_1_words,TRUE
4033,Neurologica,NeuroLogica Corporation,first_1_words,TRUE
4035,Neuronetics Inc,Neuronetics,first_1_words,TRUE
4037,Neuroptics Inc,NeurOptics,first_1_words,TRUE
4054,Nico Corporation,NICO,first_1_words,TRUE
4056,Nicolet Biomedical Corp.,Nicolet Vascular,first_1_words,TRUE
4057,Nicolet Instrument Corp,Nicolet Vascular,first_1_words,TRUE
4059,Nidec - SHIMPO,Nidec,first_1_words,TRUE
4060,Nidec Shimpo,Nidec,first_1_words,TRUE
4062,Nidek Co Ltd,Nidek Medical,first_1_words,TRUE
4069,Nikon Corp,Nikon,first_1_words,TRUE
4070,Nikon Instruments Inc,Nikon,first_1_words,TRUE
4072,Ningbo Haosheng Pneumatic Machinery,Ningbo Yongxin Optics,first_1_words,TRUE
4095,Nova Analytics Corp,Nova Biomedical,first_1_words,TRUE
4098,Nova Medical,Nova Biomedical,first_1_words,TRUE
4099,Nova Medical Inc,Nova Biomedical,first_1_words,TRUE
4101,Novadaq Technologies,Novadaq,first_1_words,TRUE
4102,Novadaq Technologies Inc,Novadaq,first_1_words,TRUE
4103,Novametrix Medical Systems Inc,Novametrix,first_1_words,TRUE
4112,NuStep Inc,NuStep,first_1_words,TRUE
4113,NuStep Inc.,NuStep,first_1_words,TRUE
4114,NuStep LLC,NuStep,first_1_words,TRUE
4119,Nucletron Corp An Elekta Co,Nucletron,first_1_words,TRUE
4129,OAKTON Instruments,Oakton,first_1_words,TRUE
4130,OAKWORKS INC,Oakworks Medical,first_1_words,TRUE
4133,OHAUS CORP,Ohaus,first_1_words,TRUE
4134,OHMEDA,Ohmeda Medical,first_1_words,TRUE
4138,OLYMPUS AMERICA INC,Olympus,first_1_words,TRUE
4139,OLYMPUS MEDICAL,Olympus,first_1_words,TRUE
4141,OMRON Corp,Omron Healthcare,first_1_words,TRUE
4145,ONEAC CORP,ONEAC,first_1_words,TRUE
4146,ONEAC Corp,ONEAC,first_1_words,TRUE
4161,ORIDION MEDICAL,Oridion,first_1_words,TRUE
4162,ORIDION MEDICAL INC,Oridion,first_1_words,TRUE
4163,ORION CORP,Orion Diagnostica,first_1_words,TRUE
4167,ORTHOREHAB AN OTTO BOCK CO GROUP,Orthorehab,first_1_words,TRUE
4168,ORTHOSCAN INC.,OrthoScan,first_1_words,TRUE
4179,OXFORD LABWARE,Oxford Science,first_1_words,TRUE
4180,OXFORD MEDICAL INC,Oxford Science,first_1_words,TRUE
4183,Oakworks Inc,Oakworks Medical,first_1_words,TRUE
4190,Oculus Inc,Oculus,first_1_words,TRUE
4192,Ohaus Corp,Ohaus,first_1_words,TRUE
4198,Ohmeda,Ohmeda Medical,first_1_words,TRUE
4208,Olympus America,Olympus,first_1_words,TRUE
4209,Olympus America Inc,Olympus,first_1_words,TRUE
4210,Olympus America Inc.,Olympus,first_1_words,TRUE
4211,Olympus Corporation,Olympus,first_1_words,TRUE
4212,Olympus Medical,Olympus,first_1_words,TRUE
4213,Omega Engineering,Omega,first_1_words,TRUE
4214,Omega Engineering Inc,Omega,first_1_words,TRUE
4215,Omega Medical Imaging Inc,Omega,first_1_words,TRUE
4218,Omnicell Inc,Omnicell,first_1_words,TRUE
4219,Omniprint Inc,Omniprint,first_1_words,TRUE
4224,Oneac Corp,ONEAC,first_1_words,TRUE
4225,Oneac Corp.,ONEAC,first_1_words,TRUE
4231,Opti-UPS,"OPTI Medical Systems, Inc.",first_1_words,TRUE
4233,Optim LLC,Optim,first_1_words,TRUE
4234,Optima Scale,Optima Systems,first_1_words,TRUE
4245,Oridion Medical Ltd,Oridion,first_1_words,TRUE
4246,Oridion Systems Ltd.,Oridion,first_1_words,TRUE
4254,OrthoScan Inc.,OrthoScan,first_1_words,TRUE
4255,Orthofix Inc,Orthofix,first_1_words,TRUE
4266,Osteomed Corp,Osteomed,first_1_words,TRUE
4268,Otodynamics Ltd,Otodynamics,first_1_words,TRUE
4269,Otometrics/Audiology Systems Div Natus Medical,Otometrics,first_1_words,TRUE
4276,Oxford Labware,Oxford Science,first_1_words,TRUE
4277,Oxford Medical Systems,Oxford Science,first_1_words,TRUE
4280,PACKARD BIOSCIENCE CO,Packard Instrument,first_1_words,TRUE
4285,PARI RESPIRATORY EQU. INC,PARI,first_1_words,TRUE
4286,PARI Respiratory Equip. Inc.,PARI,first_1_words,TRUE
4287,PARI Respiratory Equipment,PARI,first_1_words,TRUE
4288,PARI Respiratory Equipment Inc,PARI,first_1_words,TRUE
4289,PARKER LABORATORIES INC,Parker Labs,first_1_words,TRUE
4290,PARKER LABORATORIES INC.,Parker Labs,first_1_words,TRUE
4301,PEDIGO PRODUCTS INC,Pedigo,first_1_words,TRUE
4302,PEGASUS RESEARCH CORP.,Pegasus,first_1_words,TRUE
4303,PENRIL (NOW),Penril Communications,first_1_words,TRUE
4304,PENTAX MEDICAL CO,Pentax,first_1_words,TRUE
4305,PENTAX Medical Co,Pentax,first_1_words,TRUE
4306,PENTAX Medical(Kay Pentax),Pentax,first_1_words,TRUE
4313,PERKINS ELECTRONICS,Perkins,first_1_words,TRUE
4314,PERKINS ELECTRONICS CO.,Perkins,first_1_words,TRUE
4317,PHILIPS Healthcare,Philips,first_1_words,TRUE
4318,PHILIPS MEDICAL CO.,Philips,first_1_words,TRUE
4319,PHILIPS MEDICAL SYSTEMS,Philips,first_1_words,TRUE
4320,PHILIPS MEDICAL SYSTEMS CARDIAC & MONITORING SYST,Philips,first_1_words,TRUE
4321,PHILIPS MEDICAL SYSTEMS CARDIAC & MONITORING SYSTEMS DIV,Philips,first_1_words,TRUE
4322,PHILIPS MEDICAL SYSTEMS NORTH AMERICA,Philips,first_1_words,TRUE
4323,PHILIPS ULTRASOUND,Philips,first_1_words,TRUE
4330,PICKER INTERNATIONAL,Picker,first_1_words,TRUE
4335,PIONEER MAGNETICS INC.,Pioneer,first_1_words,TRUE
4337,"PLANAR SYSTEMS, INC.",Planar,first_1_words,TRUE
4338,PLANER PRODUCTS LTD,Planer,first_1_words,TRUE
4342,PNEUPAC LTD,Pneupac,first_1_words,TRUE
4345,POSEY COMPANY,Posey,first_1_words,TRUE
4347,POWERCOM AMERICA,Powercom,first_1_words,TRUE
4350,POWERVAR Inc,Powervar,first_1_words,TRUE
4356,PRECOR INC,Precor,first_1_words,TRUE
4378,PULSION MEDICAL SYSTEMS,Pulsion,first_1_words,TRUE
4379,PULSION Medical Inc,Pulsion,first_1_words,TRUE
4386,Padgett,Padgett Instruments,first_1_words,TRUE
4391,Palomar Medical Products Inc,Palomar,first_1_words,TRUE
4393,Panasonic Corp of America,Panasonic,first_1_words,TRUE
4404,Parker Laboratories,Parker Labs,first_1_words,TRUE
4405,Parker Laboratories Inc,Parker Labs,first_1_words,TRUE
4406,Parker Laboratories Inc.,Parker Labs,first_1_words,TRUE
4408,Parker | Porter,Parker Labs,first_1_words,TRUE
4428,Pedicraft ICN,Pedicraft,first_1_words,TRUE
4429,Pedicraft Inc.,Pedicraft,first_1_words,TRUE
4430,Pedigo Products,Pedigo,first_1_words,TRUE
4431,Pedigo Products Inc,Pedigo,first_1_words,TRUE
4432,Pedigo Products Inc.,Pedigo,first_1_words,TRUE
4433,"Pedigo Products, Inc",Pedigo,first_1_words,TRUE
4434,Pegasus Research Corp,Pegasus,first_1_words,TRUE
4441,Penumbra,Penumbra Inc.,first_1_words,TRUE
4445,Percussionaire Corp,Percussionaire Corporation,first_1_words,TRUE
4446,Percussionaire Corp.,Percussionaire Corporation,first_1_words,TRUE
4453,Perimed Inc,Perimed,first_1_words,TRUE
4454,Perimed Inc.,Perimed,first_1_words,TRUE
4458,Perkins Electronics,Perkins,first_1_words,TRUE
4459,Perkins Healthcare Technologies,Perkins,first_1_words,TRUE
4466,Philips Burton,Philips,first_1_words,TRUE
4467,Philips Electronic Instruments,Philips,first_1_words,TRUE
4468,Philips Electronics,Philips,first_1_words,TRUE
4469,Philips Healthcare,Philips,first_1_words,TRUE
4470,Philips Healthcare (Medical Supplies),Philips,first_1_words,TRUE
4471,Philips Healthcare / Burton,Philips,first_1_words,TRUE
4472,Philips Healthcare / Invivo,Philips,first_1_words,TRUE
4473,Philips Healthcare / Respironics,Philips,first_1_words,TRUE
4474,Philips Healthcare / Volcano,Philips,first_1_words,TRUE
4475,Philips Healthcare North America,Philips,first_1_words,TRUE
4476,Philips Invivo,Philips,first_1_words,TRUE
4477,Philips Medical Systems,Philips,first_1_words,TRUE
4478,Philips Respironics Inc,Philips,first_1_words,TRUE
4479,"Philips Respironics, Inc.",Philips,first_1_words,TRUE
4490,Picker International Inc,Picker,first_1_words,TRUE
4491,Picker Medical,Picker,first_1_words,TRUE
4503,Planar Systems,Planar,first_1_words,TRUE
4506,Planmeca USA Inc,Planmeca Oy,first_1_words,TRUE
4515,Polymedco Inc,Polymedco,first_1_words,TRUE
4519,Porter Instrument Co Inc,Porter,first_1_words,TRUE
4520,Porter Instruments,Porter,first_1_words,TRUE
4524,Posey Co,Posey,first_1_words,TRUE
4525,Posey Company,Posey,first_1_words,TRUE
4535,Powervar Inc,Powervar,first_1_words,TRUE
4536,"Powervar, Inc.",Powervar,first_1_words,TRUE
4537,Powerware Corp,Powerware,first_1_words,TRUE
4547,Precor Inc,Precor,first_1_words,TRUE
4548,Precor Inc.,Precor,first_1_words,TRUE
4549,Precor USA,Precor,first_1_words,TRUE
4550,"Precor, Inc.",Precor,first_1_words,TRUE
4551,Premier Medical Products Co,Premier Lab Supply,first_1_words,TRUE
4552,Premier Medical Products Inc.,Premier Lab Supply,first_1_words,TRUE
4554,Premiere Medical Products,Premiere,first_1_words,TRUE
4564,Procept Biorobotics,PROCEPT,first_1_words,TRUE
4575,Promega,Promega Corporation,first_1_words,TRUE
4591,Pulmonox,"Pulmonox Medical, Inc",first_1_words,TRUE
4597,Pyramid Innovation LTD,Pyramid,first_1_words,TRUE
4598,Pyramid Technologies,Pyramid,first_1_words,TRUE
4603,QIAGEN Inc,Qiagen,first_1_words,TRUE
4608,QUIDEL CORPORATION,Quidel,first_1_words,TRUE
4610,QUINTON ELECTROPHSIOLOGY,Quinton,first_1_words,TRUE
4611,QUINTON INSTRUMENTS INC,Quinton,first_1_words,TRUE
4613,Qiagen Instruments,Qiagen,first_1_words,TRUE
4615,Qmed Inc,Qmed,first_1_words,TRUE
4618,Qsonica LLC,Qsonica,first_1_words,TRUE
4619,Qualitron Inc,Qualitron,first_1_words,TRUE
4631,Quidel Corp,Quidel,first_1_words,TRUE
4632,Quidel Corp.,Quidel,first_1_words,TRUE
4641,Quinton Instruments,Quinton,first_1_words,TRUE
4646,"RADIATION PRODUCTS DESIGN , INC.","Radiation Monitoring Devices, Inc. (RMD)",first_1_words,TRUE
4647,RADIOMETER AMERICA,Radiometer,first_1_words,TRUE
4648,RADIOMETER AMERICA INC,Radiometer,first_1_words,TRUE
4649,RADIOMETER COOPENHAGEN,Radiometer,first_1_words,TRUE
4651,RADX TECHNOLOGY,RADX,first_1_words,TRUE
4661,RELIANCE MEDICAL PRODUCTS,Reliance,first_1_words,TRUE
4662,RELIANCE MEDICAL PRODUCTS INC,Reliance,first_1_words,TRUE
4668,RESMED CORP,Resmed,first_1_words,TRUE
4669,RESMED Ltd.,Resmed,first_1_words,TRUE
4671,RESPIRONICS INC,Respironics,first_1_words,TRUE
4672,REVCO SCIENTIFIC INC,Revco,first_1_words,TRUE
4675,RICHARD ALLEN SCIENTIFIC,Richard-Allan,first_1_words,TRUE
4677,RIEDEL COOLING,Riedel,first_1_words,TRUE
4681,RITTER-MIDWEST DIV SYBRON CORP,Ritter,first_1_words,TRUE
4688,ROTEX SILVER RECOVERY SYS,Rotex,first_1_words,TRUE
4696,Radcal Corp,Radcal,first_1_words,TRUE
4697,Radcal Corp An Mdh Co,Radcal,first_1_words,TRUE
4703,Radiometer America Inc,Radiometer,first_1_words,TRUE
4704,Radiometer America Inc Div Danaher Corp,Radiometer,first_1_words,TRUE
4705,Radionics Inc,Radionics,first_1_words,TRUE
4706,Radx Technology,RADX,first_1_words,TRUE
4709,Ranger Security Detrctors,Ranger,first_1_words,TRUE
4723,Redfield Corporation,Redfield,first_1_words,TRUE
4730,Reichert Inc,Reichert-Jung,first_1_words,TRUE
4731,Reichert Ophthalmic Instrument,Reichert-Jung,first_1_words,TRUE
4732,Reichert Ophthalmic Instruments,Reichert-Jung,first_1_words,TRUE
4733,Reichert Ophthalmic Instruments Div Reichert Inc,Reichert-Jung,first_1_words,TRUE
4735,Reimers Electra Steam Inc.,Reimers,first_1_words,TRUE
4738,Reliance Electric,Reliance,first_1_words,TRUE
4739,Reliance Medical,Reliance,first_1_words,TRUE
4740,Reliance Medical Products,Reliance,first_1_words,TRUE
4741,Reliance Medical Products Inc,Reliance,first_1_words,TRUE
4742,Reliance Medical Products Inc Div Haag-Streit Holding AG,Reliance,first_1_words,TRUE
4748,Rennco,"Rennco, Inc.",first_1_words,TRUE
4750,Rennco LLC,"Rennco, Inc.",first_1_words,TRUE
4752,ResMed Corp,Resmed,first_1_words,TRUE
4759,Respironics Inc.,Respironics,first_1_words,TRUE
4764,Revco Scientific Inc,Revco,first_1_words,TRUE
4779,Richards Medical Equipment Inc,Richards,first_1_words,TRUE
4784,Riester Diagnostics,Riester,first_1_words,TRUE
4785,Riester USA,Riester,first_1_words,TRUE
4786,Riester USA LLC.,Riester,first_1_words,TRUE
4788,Rigel Medical,Rigel,first_1_words,TRUE
4789,Rigel Medical Electronics,Rigel,first_1_words,TRUE
4802,Roche,Roche Diagnostics,first_1_words,TRUE
4803,Roche Diagnostic,Roche Diagnostics,first_1_words,TRUE
4806,Roche Molecular Systems Inc,Roche Diagnostics,first_1_words,TRUE
4807,Roche-AVL Scientific,Roche Diagnostics,first_1_words,TRUE
4810,Rogue Fitness,Rogue,first_1_words,TRUE
4814,Roper Industries Inc,Roper,first_1_words,TRUE
4817,Ross Bicycles Ltd,Ross Products,first_1_words,TRUE
4818,Ross Laboratories,Ross Products,first_1_words,TRUE
4834,"SAKURA FINETEK USA, INC",Sakura,first_1_words,TRUE
4835,SALIENT,"Salient Surgical Technologies, Inc",first_1_words,TRUE
4843,SANYO ELECTRIC  CO LTD,Sanyo,first_1_words,TRUE
4844,SANYO FISHER,Sanyo,first_1_words,TRUE
4845,SANYO FISHER CO,Sanyo,first_1_words,TRUE
4846,SANYO FISHER SERVICE,Sanyo,first_1_words,TRUE
4848,SARTORIUS CORP.,Sartorius,first_1_words,TRUE
4852,SCHILLER AG,Schiller,first_1_words,TRUE
4853,SCHUCO INC,Schuco,first_1_words,TRUE
4859,SCIENTEK TECHNOLOGY CORPORATION,Scientek,first_1_words,TRUE
4861,SCIENTIFIC PRODUCTS DIV AMERICAN HOSPITAL SUPPLY CORP,Scientific Respiratory Equipment Inc. (SCIREQ),first_1_words,TRUE
4863,SCIFIT System Inc.,Scifit,first_1_words,TRUE
4866,SEBIA ELECTROPHORESIS,Sebia,first_1_words,TRUE
4869,SECA CORP,Seca,first_1_words,TRUE
4875,SENCORE ELECTRONICS,Sencore,first_1_words,TRUE
4876,SENORX INC,SenoRx,first_1_words,TRUE
4881,SHANDON INC,Shandon Lipshaw,first_1_words,TRUE
4883,SHARPLAN LASERS INC,Sharplan,first_1_words,TRUE
4884,SHELDON MANUFACTURING,Sheldon,first_1_words,TRUE
4885,SHELDON MFG INC,Sheldon,first_1_words,TRUE
4886,SHENZHEN BIOCARE,Shenzhen Mindray,first_1_words,TRUE
4888,SHIMADZU PRECISION INSTRUMENT INC,Shimadzu,first_1_words,TRUE
4889,"SHUCO, INC.",Shuco,first_1_words,TRUE
4891,SHUTTLE SYSTEMS,Shuttle,first_1_words,TRUE
4893,SIEMENS HEALTH SYSTEMS,Siemens Building Technologies,first_1_words,TRUE
4894,SIEMENS HEALTHCARE DIAG.,Siemens Building Technologies,first_1_words,TRUE
4895,SIEMENS HEALTHINEERS,Siemens Building Technologies,first_1_words,TRUE
4896,SIEMENS MEDICAL SOLUTIONS,Siemens Building Technologies,first_1_words,TRUE
4897,SIEMENS MEDICAL SYSTEMS INC ULTRASOUND GROUP,Siemens Building Technologies,first_1_words,TRUE
4898,SIEMENS/PELTON & CRANE CO,Siemens Building Technologies,first_1_words,TRUE
4900,SIGMA DIAGNOSTICS,Sigma,first_1_words,TRUE
4905,SKIL CORP,Skil-Care Corporation,first_1_words,TRUE
4907,SKYTRON LLC,Skytron,first_1_words,TRUE
4917,SMITHS / LEVEL 1,Smiths Medical,first_1_words,TRUE
4922,SOMATICS LLC,Somatics,first_1_words,TRUE
4925,SONOMED INC,Sonomed Escalon,first_1_words,TRUE
4927,"SONOSITE, INC.",SonoSite,first_1_words,TRUE
4930,SONY ELECTRONICS,Sony,first_1_words,TRUE
4931,SONY MEDICAL SYSTEMS,Sony,first_1_words,TRUE
4934,SORIN Stockert GmbH,Sorin Group,first_1_words,TRUE
4935,SORVALL PRODUCTS LP,Sorvall,first_1_words,TRUE
4937,SOURCE ONE HEALTHCARE,"Source-Ray, Inc.",first_1_words,TRUE
4942,SPACELABS MEDICAL,Spacelabs Healthcare,first_1_words,TRUE
4944,SPECTRANETICS CORP,Spectranetics,first_1_words,TRUE
4950,SPIROMETRICS MEDICAL EQUI,Spirometrics,first_1_words,TRUE
4953,"SPORTSART AMERICA, INC.",SportsArt,first_1_words,TRUE
4959,SSCOR INC,SSCOR,first_1_words,TRUE
4960,SSCOR INC.,SSCOR,first_1_words,TRUE
4961,SSCOR Inc,SSCOR,first_1_words,TRUE
4962,SSCOR Inc.,SSCOR,first_1_words,TRUE
4965,STACKHOUSE INC,Stackhouse,first_1_words,TRUE
4966,STACKHOUSE INC VIASYS HEALTHCARE RESPIRATORY TECHNOLOGIES,Stackhouse,first_1_words,TRUE
4968,STAIRMASTER SPORTS/MEDICAL PRODUCTS LP,Stairmaster,first_1_words,TRUE
4972,STATSPIN TECHNOLOGIES,Statspin,first_1_words,TRUE
4975,STEREOTAXIS INC,Stereotaxis,first_1_words,TRUE
4977,STERIS CORPORATION,Steris,first_1_words,TRUE
4978,STERIS Corp,Steris,first_1_words,TRUE
4980,STOECKERT INSTRUMENTE GMBH A SORIN GROUP CO,Stoeckert,first_1_words,TRUE
4981,STORZ ENDOSCOPY-AMERICA INC,Storz Instruments,first_1_words,TRUE
4986,STRYKER,Stryker Corporation,first_1_words,TRUE
4987,STRYKER LIGHT,Stryker Corporation,first_1_words,TRUE
4988,STRYKER MEDICAL,Stryker Corporation,first_1_words,TRUE
4995,SURGIMEDICS (FORM. CCI),Surgimedics,first_1_words,TRUE
